,dif_min,temporada_alta,atraso_15,periodo_dia
29240,5.0,0,0,tarde
29241,10.0,0,0,tarde
29242,-1.0,0,0,tarde
29243,-2.0,0,0,tarde
29244,16.0,0,1,tarde
29245,-2.0,0,0,noche
29246,14.0,0,0,noche
29247,6.0,0,0,noche
29248,-4.0,0,0,noche
29249,-4.0,0,0,noche
29250,21.0,0,1,noche
29251,1.0,0,0,noche
29252,76.0,0,1,noche
29253,21.0,0,1,noche
29254,3.0,0,0,noche
29255,-1.0,0,0,noche
29256,-1.0,0,0,noche
29257,92.0,0,1,noche
29258,5.0,0,0,noche
29259,-5.0,0,0,noche
29260,-3.0,0,0,noche
29261,-2.0,0,0,noche
29262,0.0,0,0,noche
29263,32.0,0,1,noche
29264,4.0,0,0,noche
29265,17.0,0,1,noche
29266,-3.0,0,0,noche
29267,0.0,0,0,noche
29268,-4.0,0,0,noche
29269,7.0,0,0,noche
29270,0.0,0,0,tarde
29271,0.0,0,0,tarde
29272,129.0,0,1,tarde
29273,91.0,0,1,tarde
29274,3.0,0,0,tarde
29275,6.0,0,0,mañana
29276,12.0,0,0,mañana
29277,1.0,0,0,mañana
29278,12.0,0,0,mañana
29279,10.0,0,0,mañana
29280,5.0,0,0,mañana
29281,2.0,0,0,mañana
29282,15.0,0,0,mañana
29283,15.0,0,0,mañana
29284,-3.0,0,0,mañana
29285,5.0,0,0,mañana
29286,3.0,0,0,mañana
29287,-3.0,0,0,mañana
29288,14.0,0,0,mañana
29289,11.0,0,0,mañana
29290,7.0,0,0,mañana
29291,4.0,0,0,mañana
29292,-3.0,0,0,mañana
29293,8.0,0,0,mañana
29294,-7.0,0,0,mañana
29295,8.0,0,0,mañana
29296,15.0,0,0,mañana
29297,-1.0,0,0,mañana
29298,3.0,0,0,mañana
29299,-2.0,0,0,mañana
29300,7.0,0,0,mañana
29301,-1.0,0,0,mañana
29302,10.0,0,0,mañana
29303,13.0,0,0,mañana
29304,-2.0,0,0,mañana
29305,13.0,0,0,tarde
29306,2.0,0,0,tarde
29307,3.0,0,0,tarde
29308,15.0,0,0,tarde
29309,21.0,0,1,tarde
29310,0.0,0,0,tarde
29311,4.0,0,0,tarde
29312,6.0,0,0,tarde
29313,23.0,0,1,tarde
29314,-3.0,0,0,tarde
29315,-1.0,0,0,tarde
29316,2.0,0,0,tarde
29317,0.0,0,0,tarde
29318,4.0,0,0,tarde
29319,32.0,0,1,tarde
29320,14.0,0,0,tarde
29321,1.0,0,0,tarde
29322,-2.0,0,0,tarde
29323,4.0,0,0,tarde
29324,1.0,0,0,tarde
29325,-1.0,0,0,tarde
29326,19.0,0,1,tarde
29327,10.0,0,0,tarde
29328,-3.0,0,0,tarde
29329,8.0,0,0,tarde
29330,9.0,0,0,tarde
29331,26.0,0,1,tarde
29332,7.0,0,0,tarde
29333,24.0,0,1,tarde
29334,-2.0,0,0,tarde
29335,-2.0,0,0,tarde
29336,-1.0,0,0,tarde
29337,9.0,0,0,tarde
29338,-2.0,0,0,tarde
29339,16.0,0,1,tarde
29340,0.0,0,0,tarde
29341,19.0,0,1,tarde
29342,101.0,0,1,tarde
29343,21.0,0,1,tarde
29344,10.0,0,0,tarde
29345,27.0,0,1,tarde
29346,-3.0,0,0,tarde
29347,10.0,0,0,tarde
29348,31.0,0,1,tarde
29349,3.0,0,0,tarde
29350,-4.0,0,0,tarde
29351,19.0,0,1,tarde
29352,18.0,0,1,tarde
29353,25.0,0,1,tarde
29354,24.0,0,1,tarde
29355,96.0,0,1,tarde
29356,11.0,0,0,tarde
29357,1.0,0,0,tarde
29358,-1.0,0,0,tarde
29359,3.0,0,0,tarde
29360,3.0,0,0,tarde
29361,2.0,0,0,tarde
29362,17.0,0,1,tarde
29363,21.0,0,1,tarde
29364,24.0,0,1,tarde
29365,21.0,0,1,tarde
29366,-1.0,0,0,tarde
29367,1.0,0,0,tarde
29368,14.0,0,0,tarde
29369,17.0,0,1,tarde
29370,12.0,0,0,tarde
29371,7.0,0,0,tarde
29372,0.0,0,0,tarde
29373,53.0,0,1,tarde
29374,33.0,0,1,tarde
29375,4.0,0,0,tarde
29376,11.0,0,0,tarde
29377,4.0,0,0,tarde
29378,4.0,0,0,tarde
29379,52.0,0,1,tarde
29380,22.0,0,1,tarde
29381,43.0,0,1,tarde
29382,4.0,0,0,tarde
29383,27.0,0,1,tarde
29384,-4.0,0,0,tarde
29385,2.0,0,0,tarde
29386,7.0,0,0,tarde
29387,0.0,0,0,mañana
29388,2.0,0,0,mañana
29389,2.0,0,0,mañana
29390,144.0,0,1,mañana
29391,-2.0,0,0,mañana
29392,64.0,0,1,mañana
29393,1.0,0,0,mañana
29394,18.0,0,1,noche
29395,1.0,0,0,mañana
29396,9.0,0,0,mañana
29397,23.0,0,1,mañana
29398,1.0,0,0,mañana
29399,-5.0,0,0,mañana
29400,2.0,0,0,noche
29401,-6.0,0,0,mañana
29402,-1.0,0,0,mañana
29403,4.0,0,0,mañana
29404,3.0,0,0,mañana
29405,3.0,0,0,mañana
29406,7.0,0,0,noche
29407,-5.0,0,0,mañana
29408,-2.0,0,0,mañana
29409,-1.0,0,0,mañana
29410,-1.0,0,0,mañana
29411,10.0,0,0,tarde
29412,-6.0,0,0,tarde
29413,-2.0,0,0,tarde
29414,-5.0,0,0,tarde
29415,0.0,0,0,tarde
29416,7.0,0,0,tarde
29417,-3.0,0,0,tarde
29418,0.0,0,0,tarde
29419,8.0,0,0,tarde
29420,-5.0,0,0,tarde
29421,-1.0,0,0,tarde
29422,-1.0,0,0,tarde
29423,2.0,0,0,tarde
29424,-3.0,0,0,tarde
29425,0.0,0,0,tarde
29426,1.0,0,0,tarde
29427,5.0,0,0,tarde
29428,-2.0,0,0,tarde
29429,-6.0,0,0,tarde
29430,0.0,0,0,tarde
29431,9.0,0,0,tarde
29432,-2.0,0,0,tarde
29433,5.0,0,0,tarde
29434,1.0,0,0,tarde
29435,-4.0,0,0,tarde
29436,2.0,0,0,tarde
29437,14.0,0,0,tarde
29438,97.0,0,1,tarde
29439,-3.0,0,0,tarde
29440,-7.0,0,0,mañana
29441,-3.0,0,0,mañana
29442,7.0,0,0,mañana
29443,0.0,0,0,mañana
29444,-1.0,0,0,mañana
29445,-2.0,0,0,mañana
29446,3.0,0,0,mañana
29447,-1.0,0,0,mañana
29448,7.0,0,0,mañana
29449,-2.0,0,0,mañana
29450,13.0,0,0,mañana
29451,0.0,0,0,mañana
29452,-3.0,0,0,mañana
29453,-1.0,0,0,mañana
29454,3.0,0,0,mañana
29455,7.0,0,0,mañana
29456,4.0,0,0,mañana
29457,-2.0,0,0,mañana
29458,2.0,0,0,mañana
29459,-4.0,0,0,mañana
29460,4.0,0,0,mañana
29461,-3.0,0,0,mañana
29462,0.0,0,0,mañana
29463,30.0,0,1,mañana
29464,6.0,0,0,mañana
29465,1.0,0,0,mañana
29466,-2.0,0,0,mañana
29467,5.0,0,0,mañana
29468,-1.0,0,0,mañana
29469,2.0,0,0,mañana
29470,1.0,0,0,mañana
29471,15.0,0,0,mañana
29472,3.0,0,0,mañana
29473,-2.0,0,0,mañana
29474,6.0,0,0,mañana
29475,10.0,0,0,mañana
29476,0.0,0,0,mañana
29477,9.0,0,0,mañana
29478,3.0,0,0,mañana
29479,3.0,0,0,mañana
29480,-1.0,0,0,mañana
29481,1.0,0,0,mañana
29482,7.0,0,0,mañana
29483,1.0,0,0,mañana
29484,1.0,0,0,tarde
29485,-1.0,0,0,tarde
29486,34.0,0,1,tarde
29487,18.0,0,1,tarde
29488,7.0,0,0,tarde
29489,7.0,0,0,noche
29490,0.0,0,0,tarde
29491,10.0,0,0,mañana
29492,-3.0,0,0,mañana
29493,14.0,0,0,tarde
29494,0.0,0,0,tarde
29495,-2.0,0,0,mañana
29496,0.0,0,0,mañana
29497,2.0,0,0,tarde
29498,89.0,0,1,tarde
29499,8.0,0,0,mañana
29500,-3.0,0,0,mañana
29501,8.0,0,0,tarde
29502,-2.0,0,0,tarde
29503,-3.0,0,0,mañana
29504,2.0,0,0,mañana
29505,0.0,0,0,tarde
29506,1.0,0,0,tarde
29507,7.0,0,0,tarde
29508,-4.0,0,0,tarde
29509,11.0,0,0,tarde
29510,0.0,0,0,noche
29511,3.0,0,0,noche
29512,13.0,0,0,noche
29513,4.0,0,0,noche
29514,9.0,0,0,noche
29515,3.0,0,0,noche
29516,2.0,0,0,noche
29517,9.0,0,0,noche
29518,-1.0,0,0,noche
29519,4.0,0,0,noche
29520,-2.0,0,0,noche
29521,2.0,0,0,noche
29522,-1.0,0,0,noche
29523,90.0,0,1,noche
29524,-4.0,0,0,noche
29525,1.0,0,0,noche
29526,2.0,0,0,noche
29527,5.0,0,0,mañana
29528,-1.0,0,0,mañana
29529,-1.0,0,0,mañana
29530,8.0,0,0,mañana
29531,10.0,0,0,mañana
29532,2.0,0,0,mañana
29533,-1.0,0,0,mañana
29534,7.0,0,0,mañana
29535,1.0,0,0,mañana
29536,15.0,0,0,mañana
29537,6.0,0,0,mañana
29538,11.0,0,0,mañana
29539,128.0,0,1,mañana
29540,25.0,0,1,mañana
29541,-2.0,0,0,mañana
29542,1.0,0,0,mañana
29543,6.0,0,0,mañana
29544,17.0,0,1,mañana
29545,2.0,0,0,mañana
29546,4.0,0,0,mañana
29547,-1.0,0,0,mañana
29548,1.0,0,0,mañana
29549,-4.0,0,0,mañana
29550,4.0,0,0,mañana
29551,0.0,0,0,mañana
29552,3.0,0,0,mañana
29553,0.0,0,0,mañana
29554,-3.0,0,0,tarde
29555,0.0,0,0,tarde
29556,-2.0,0,0,tarde
29557,-2.0,0,0,tarde
29558,-4.0,0,0,tarde
29559,7.0,0,0,tarde
29560,0.0,0,0,tarde
29561,2.0,0,0,tarde
29562,1.0,0,0,tarde
29563,-1.0,0,0,tarde
29564,2.0,0,0,tarde
29565,11.0,0,0,tarde
29566,3.0,0,0,tarde
29567,6.0,0,0,tarde
29568,-4.0,0,0,tarde
29569,12.0,0,0,tarde
29570,3.0,0,0,tarde
29571,3.0,0,0,tarde
29572,0.0,0,0,tarde
29573,0.0,0,0,tarde
29574,12.0,0,0,tarde
29575,6.0,0,0,tarde
29576,4.0,0,0,tarde
29577,8.0,0,0,tarde
29578,-1.0,0,0,tarde
29579,-3.0,0,0,mañana
29580,-7.0,0,0,mañana
29581,2.0,0,0,noche
29582,1.0,0,0,mañana
29583,0.0,0,0,mañana
29584,-2.0,0,0,mañana
29585,4.0,0,0,mañana
29586,-1.0,0,0,noche
29587,4.0,0,0,mañana
29588,1.0,0,0,mañana
29589,12.0,0,0,mañana
29590,1.0,0,0,noche
29591,8.0,0,0,mañana
29592,5.0,0,0,mañana
29593,-1.0,0,0,mañana
29594,7.0,0,0,mañana
29595,1.0,0,0,mañana
29596,-1.0,0,0,mañana
29597,-5.0,0,0,mañana
29598,-3.0,0,0,mañana
29599,1.0,0,0,mañana
29600,5.0,0,0,mañana
29601,3.0,0,0,mañana
29602,7.0,0,0,mañana
29603,-3.0,0,0,mañana
29604,-4.0,0,0,mañana
29605,-1.0,0,0,mañana
29606,-1.0,0,0,mañana
29607,0.0,0,0,tarde
29608,-5.0,0,0,tarde
29609,9.0,0,0,mañana
29610,-1.0,0,0,mañana
29611,1.0,0,0,mañana
29612,-2.0,0,0,tarde
29613,2.0,0,0,tarde
29614,9.0,0,0,mañana
29615,-2.0,0,0,mañana
29616,5.0,0,0,mañana
29617,-3.0,0,0,tarde
29618,32.0,0,1,tarde
29619,2.0,0,0,mañana
29620,3.0,0,0,mañana
29621,9.0,0,0,mañana
29622,-3.0,0,0,tarde
29623,-1.0,0,0,tarde
29624,-3.0,0,0,mañana
29625,0.0,0,0,mañana
29626,-1.0,0,0,mañana
29627,-1.0,0,0,mañana
29628,-3.0,0,0,mañana
29629,17.0,0,1,mañana
29630,13.0,0,0,mañana
29631,10.0,0,0,mañana
29632,2.0,0,0,mañana
29633,0.0,0,0,mañana
29634,22.0,0,1,mañana
29635,-1.0,0,0,mañana
29636,3.0,0,0,mañana
29637,-2.0,0,0,mañana
29638,34.0,0,1,mañana
29639,0.0,0,0,mañana
29640,1.0,0,0,mañana
29641,6.0,0,0,mañana
29642,15.0,0,0,mañana
29643,37.0,0,1,mañana
29644,0.0,0,0,mañana
29645,-1.0,0,0,mañana
29646,-4.0,0,0,mañana
29647,6.0,0,0,mañana
29648,-1.0,0,0,mañana
29649,-3.0,0,0,mañana
29650,-5.0,0,0,mañana
29651,4.0,0,0,mañana
29652,0.0,0,0,mañana
29653,2.0,0,0,mañana
29654,-5.0,0,0,mañana
29655,1.0,0,0,mañana
29656,10.0,0,0,mañana
29657,-3.0,0,0,mañana
29658,-2.0,0,0,mañana
29659,10.0,0,0,mañana
29660,-1.0,0,0,mañana
29661,3.0,0,0,mañana
29662,1.0,0,0,mañana
29663,101.0,0,1,tarde
29664,4.0,0,0,tarde
29665,15.0,0,0,tarde
29666,-1.0,0,0,tarde
29667,-3.0,0,0,tarde
29668,2.0,0,0,tarde
29669,1.0,0,0,tarde
29670,-6.0,0,0,tarde
29671,-4.0,0,0,mañana
29672,-1.0,0,0,tarde
29673,1.0,0,0,mañana
29674,-1.0,0,0,tarde
29675,2.0,0,0,mañana
29676,2.0,0,0,tarde
29677,-1.0,0,0,mañana
29678,0.0,0,0,tarde
29679,-3.0,0,0,mañana
29680,-9.0,0,0,mañana
29681,11.0,0,0,tarde
29682,-2.0,0,0,tarde
29683,2.0,0,0,mañana
29684,6.0,0,0,tarde
29685,-4.0,0,0,mañana
29686,-1.0,0,0,tarde
29687,3.0,0,0,tarde
29688,-8.0,0,0,mañana
29689,111.0,0,1,tarde
29690,-5.0,0,0,mañana
29691,-3.0,0,0,tarde
29692,-1.0,0,0,tarde
29693,3.0,0,0,mañana
29694,0.0,0,0,tarde
29695,2.0,0,0,mañana
29696,-3.0,0,0,tarde
29697,1.0,0,0,tarde
29698,3.0,0,0,mañana
29699,-5.0,0,0,tarde
29700,1.0,0,0,tarde
29701,-2.0,0,0,mañana
29702,-2.0,0,0,tarde
29703,1.0,0,0,tarde
29704,-2.0,0,0,tarde
29705,-3.0,0,0,tarde
29706,0.0,0,0,tarde
29707,0.0,0,0,tarde
29708,5.0,0,0,tarde
29709,6.0,0,0,tarde
29710,-4.0,0,0,tarde
29711,3.0,0,0,tarde
29712,-1.0,0,0,tarde
29713,-2.0,0,0,tarde
29714,-1.0,0,0,tarde
29715,0.0,0,0,tarde
29716,-5.0,0,0,tarde
29717,5.0,0,0,tarde
29718,1.0,0,0,tarde
29719,3.0,0,0,tarde
29720,-3.0,0,0,tarde
29721,3.0,0,0,tarde
29722,-5.0,0,0,tarde
29723,1.0,0,0,tarde
29724,10.0,0,0,tarde
29725,-1.0,0,0,tarde
29726,-11.0,0,0,tarde
29727,2.0,0,0,tarde
29728,0.0,0,0,tarde
29729,-4.0,0,0,tarde
29730,-4.0,0,0,tarde
29731,0.0,0,0,tarde
29732,-2.0,0,0,tarde
29733,10.0,0,0,tarde
29734,11.0,0,0,tarde
29735,27.0,0,1,tarde
29736,10.0,0,0,tarde
29737,-6.0,0,0,tarde
29738,1.0,0,0,tarde
29739,-4.0,0,0,tarde
29740,12.0,0,0,tarde
29741,3.0,0,0,tarde
29742,75.0,0,1,tarde
29743,90.0,0,1,tarde
29744,3.0,0,0,tarde
29745,-2.0,0,0,tarde
29746,8.0,0,0,tarde
29747,-2.0,0,0,tarde
29748,7.0,0,0,tarde
29749,34.0,0,1,tarde
29750,0.0,0,0,tarde
29751,-2.0,0,0,tarde
29752,5.0,0,0,tarde
29753,5.0,0,0,tarde
29754,0.0,0,0,tarde
29755,-3.0,0,0,tarde
29756,7.0,0,0,tarde
29757,-2.0,0,0,tarde
29758,-3.0,0,0,noche
29759,-3.0,0,0,noche
29760,6.0,0,0,noche
29761,-2.0,0,0,noche
29762,4.0,0,0,noche
29763,-1.0,0,0,noche
29764,-1.0,0,0,noche
29765,0.0,0,0,noche
29766,-1.0,0,0,noche
29767,4.0,0,0,noche
29768,-1.0,0,0,noche
29769,8.0,0,0,mañana
29770,7.0,0,0,mañana
29771,10.0,0,0,mañana
29772,2.0,0,0,mañana
29773,0.0,0,0,mañana
29774,-2.0,0,0,mañana
29775,-4.0,0,0,mañana
29776,0.0,0,0,mañana
29777,-7.0,0,0,mañana
29778,0.0,0,0,mañana
29779,0.0,0,0,mañana
29780,8.0,0,0,mañana
29781,12.0,0,0,mañana
29782,2.0,0,0,mañana
29783,14.0,0,0,mañana
29784,11.0,0,0,mañana
29785,-4.0,0,0,mañana
29786,8.0,0,0,mañana
29787,3.0,0,0,tarde
29788,7.0,0,0,tarde
29789,7.0,0,0,tarde
29790,-2.0,0,0,tarde
29791,3.0,0,0,tarde
29792,12.0,0,0,tarde
29793,-1.0,0,0,tarde
29794,5.0,0,0,tarde
29795,1.0,0,0,mañana
29796,-4.0,0,0,mañana
29797,-1.0,0,0,mañana
29798,-8.0,0,0,mañana
29799,-1.0,0,0,mañana
29800,0.0,0,0,mañana
29801,17.0,0,1,mañana
29802,9.0,0,0,mañana
29803,1.0,0,0,mañana
29804,3.0,0,0,mañana
29805,11.0,0,0,mañana
29806,4.0,0,0,mañana
29807,32.0,0,1,mañana
29808,1.0,0,0,mañana
29809,3.0,0,0,mañana
29810,-3.0,0,0,mañana
29811,-1.0,0,0,mañana
29812,-2.0,0,0,mañana
29813,-2.0,0,0,mañana
29814,2.0,0,0,mañana
29815,1.0,0,0,mañana
29816,53.0,0,1,mañana
29817,-1.0,0,0,mañana
29818,2.0,0,0,mañana
29819,5.0,0,0,mañana
29820,33.0,0,1,mañana
29821,0.0,0,0,mañana
29822,-5.0,0,0,mañana
29823,1.0,0,0,mañana
29824,4.0,0,0,tarde
29825,70.0,0,1,tarde
29826,11.0,0,0,tarde
29827,-4.0,0,0,tarde
29828,8.0,0,0,tarde
29829,-1.0,0,0,tarde
29830,57.0,0,1,tarde
29831,8.0,0,0,tarde
29832,77.0,0,1,tarde
29833,-3.0,0,0,tarde
29834,2.0,0,0,tarde
29835,6.0,0,0,tarde
29836,5.0,0,0,tarde
29837,2.0,0,0,tarde
29838,2.0,0,0,tarde
29839,-2.0,0,0,tarde
29840,5.0,0,0,tarde
29841,2.0,0,0,tarde
29842,36.0,0,1,tarde
29843,10.0,0,0,tarde
29844,1.0,0,0,tarde
29845,12.0,0,0,tarde
29846,0.0,0,0,tarde
29847,0.0,0,0,tarde
29848,-2.0,0,0,tarde
29849,3.0,0,0,tarde
29850,2.0,0,0,tarde
29851,-2.0,0,0,tarde
29852,0.0,0,0,tarde
29853,0.0,0,0,tarde
29854,2.0,0,0,tarde
29855,3.0,0,0,tarde
29856,7.0,0,0,tarde
29857,15.0,0,0,tarde
29858,4.0,0,0,tarde
29859,0.0,0,0,tarde
29860,-4.0,0,0,tarde
29861,5.0,0,0,tarde
29862,76.0,0,1,tarde
29863,-1.0,0,0,tarde
29864,30.0,0,1,tarde
29865,-2.0,0,0,tarde
29866,11.0,0,0,noche
29867,-3.0,0,0,tarde
29868,1.0,0,0,tarde
29869,-1.0,0,0,noche
29870,8.0,0,0,tarde
29871,5.0,0,0,noche
29872,-1.0,0,0,tarde
29873,2.0,0,0,noche
29874,0.0,0,0,tarde
29875,27.0,0,1,tarde
29876,0.0,0,0,noche
29877,6.0,0,0,tarde
29878,12.0,0,0,noche
29879,12.0,0,0,tarde
29880,0.0,0,0,noche
29881,-1.0,0,0,noche
29882,-1.0,0,0,tarde
29883,0.0,0,0,noche
29884,-3.0,0,0,tarde
29885,1.0,0,0,noche
29886,-1.0,0,0,tarde
29887,-1.0,0,0,noche
29888,1.0,0,0,noche
29889,12.0,0,0,tarde
29890,-1.0,0,0,noche
29891,2.0,0,0,tarde
29892,4.0,0,0,noche
29893,7.0,0,0,mañana
29894,-2.0,0,0,mañana
29895,1.0,0,0,mañana
29896,3.0,0,0,mañana
29897,-1.0,0,0,mañana
29898,0.0,0,0,mañana
29899,-1.0,0,0,mañana
29900,4.0,0,0,mañana
29901,2.0,0,0,mañana
29902,11.0,0,0,mañana
29903,0.0,0,0,mañana
29904,4.0,0,0,mañana
29905,18.0,0,1,mañana
29906,-3.0,0,0,mañana
29907,4.0,0,0,mañana
29908,-3.0,0,0,mañana
29909,5.0,0,0,mañana
29910,-2.0,0,0,mañana
29911,8.0,0,0,mañana
29912,10.0,0,0,mañana
29913,16.0,0,1,mañana
29914,1.0,0,0,mañana
29915,3.0,0,0,mañana
29916,14.0,0,0,mañana
29917,6.0,0,0,mañana
29918,-2.0,0,0,mañana
29919,10.0,0,0,mañana
29920,10.0,0,0,mañana
29921,2.0,0,0,mañana
29922,3.0,0,0,mañana
29923,-2.0,0,0,mañana
29924,11.0,0,0,noche
29925,6.0,0,0,mañana
29926,6.0,0,0,mañana
29927,25.0,0,1,noche
29928,3.0,0,0,mañana
29929,-1.0,0,0,noche
29930,6.0,0,0,mañana
29931,-1.0,0,0,tarde
29932,26.0,0,1,noche
29933,7.0,0,0,mañana
29934,2.0,0,0,mañana
29935,7.0,0,0,mañana
29936,3.0,0,0,mañana
29937,2.0,0,0,mañana
29938,11.0,0,0,mañana
29939,16.0,0,1,mañana
29940,23.0,0,1,mañana
29941,3.0,0,0,mañana
29942,3.0,0,0,mañana
29943,9.0,0,0,tarde
29944,20.0,0,1,tarde
29945,26.0,0,1,tarde
29946,12.0,0,0,tarde
29947,2.0,0,0,noche
29948,14.0,0,0,mañana
29949,3.0,0,0,mañana
29950,-1.0,0,0,noche
29951,8.0,0,0,mañana
29952,2.0,0,0,mañana
29953,7.0,0,0,noche
29954,18.0,0,1,mañana
29955,3.0,0,0,mañana
29956,9.0,0,0,mañana
29957,7.0,0,0,noche
29958,3.0,0,0,noche
29959,2.0,0,0,tarde
29960,0.0,0,0,tarde
29961,3.0,0,0,tarde
29962,-3.0,0,0,tarde
29963,12.0,0,0,noche
29964,3.0,0,0,tarde
29965,24.0,0,1,tarde
29966,28.0,0,1,tarde
29967,33.0,0,1,tarde
29968,31.0,0,1,noche
29969,11.0,0,0,tarde
29970,17.0,0,1,tarde
29971,6.0,0,0,tarde
29972,6.0,0,0,tarde
29973,0.0,0,0,noche
29974,4.0,0,0,tarde
29975,6.0,0,0,tarde
29976,7.0,0,0,tarde
29977,4.0,0,0,tarde
29978,15.0,0,0,noche
29979,-1.0,0,0,noche
29980,8.0,0,0,noche
29981,5.0,0,0,noche
29982,8.0,0,0,tarde
29983,4.0,0,0,tarde
29984,10.0,0,0,tarde
29985,-1.0,0,0,noche
29986,3.0,0,0,tarde
29987,7.0,0,0,tarde
29988,0.0,0,0,tarde
29989,0.0,0,0,tarde
29990,11.0,0,0,tarde
29991,6.0,0,0,tarde
29992,-3.0,0,0,noche
29993,7.0,0,0,tarde
29994,24.0,0,1,tarde
29995,4.0,0,0,tarde
29996,1.0,0,0,tarde
29997,4.0,0,0,tarde
29998,3.0,0,0,tarde
29999,2.0,0,0,noche
30000,0.0,0,0,tarde
30001,1.0,0,0,tarde
30002,18.0,0,1,tarde
30003,0.0,0,0,tarde
30004,23.0,0,1,tarde
30005,5.0,0,0,tarde
30006,47.0,0,1,tarde
30007,28.0,0,1,tarde
30008,0.0,0,0,tarde
30009,16.0,0,1,tarde
30010,17.0,0,1,tarde
30011,0.0,0,0,noche
30012,3.0,0,0,noche
30013,88.0,0,1,noche
30014,2.0,0,0,noche
30015,0.0,0,0,mañana
30016,1.0,0,0,noche
30017,1.0,0,0,noche
30018,17.0,0,1,noche
30019,1.0,0,0,noche
30020,2.0,0,0,noche
30021,1.0,0,0,mañana
30022,0.0,0,0,mañana
30023,6.0,0,0,mañana
30024,15.0,0,0,mañana
30025,2.0,0,0,mañana
30026,-1.0,0,0,mañana
30027,7.0,0,0,mañana
30028,-1.0,0,0,mañana
30029,2.0,0,0,mañana
30030,-1.0,0,0,mañana
30031,3.0,0,0,noche
30032,10.0,0,0,tarde
30033,18.0,0,1,mañana
30034,4.0,0,0,noche
30035,1.0,0,0,tarde
30036,-1.0,0,0,mañana
30037,0.0,0,0,noche
30038,1.0,0,0,tarde
30039,2.0,0,0,mañana
30040,-2.0,0,0,tarde
30041,-1.0,0,0,tarde
30042,10.0,0,0,tarde
30043,7.0,0,0,mañana
30044,-2.0,0,0,tarde
30045,5.0,0,0,noche
30046,6.0,0,0,tarde
30047,1.0,0,0,noche
30048,-1.0,0,0,tarde
30049,32.0,0,1,noche
30050,-1.0,0,0,tarde
30051,-1.0,0,0,noche
30052,5.0,0,0,noche
30053,3.0,0,0,noche
30054,4.0,0,0,noche
30055,12.0,0,0,noche
30056,3.0,0,0,noche
30057,26.0,0,1,noche
30058,28.0,0,1,noche
30059,10.0,0,0,noche
30060,86.0,0,1,noche
30061,4.0,0,0,noche
30062,5.0,0,0,noche
30063,5.0,0,0,noche
30064,28.0,0,1,noche
30065,-3.0,0,0,mañana
30066,1.0,0,0,mañana
30067,7.0,0,0,mañana
30068,3.0,0,0,mañana
30069,25.0,0,1,mañana
30070,2.0,0,0,mañana
30071,-1.0,0,0,mañana
30072,21.0,0,1,mañana
30073,1.0,0,0,mañana
30074,7.0,0,0,mañana
30075,2.0,0,0,mañana
30076,-2.0,0,0,mañana
30077,3.0,0,0,mañana
30078,0.0,0,0,mañana
30079,4.0,0,0,mañana
30080,102.0,0,1,mañana
30081,4.0,0,0,mañana
30082,-2.0,0,0,mañana
30083,-1.0,0,0,mañana
30084,6.0,0,0,mañana
30085,9.0,0,0,mañana
30086,4.0,0,0,mañana
30087,2.0,0,0,mañana
30088,20.0,0,1,mañana
30089,6.0,0,0,mañana
30090,18.0,0,1,mañana
30091,11.0,0,0,mañana
30092,-4.0,0,0,mañana
30093,9.0,0,0,mañana
30094,-1.0,0,0,mañana
30095,5.0,0,0,mañana
30096,-2.0,0,0,mañana
30097,160.0,0,1,mañana
30098,156.0,0,1,mañana
30099,7.0,0,0,mañana
30100,0.0,0,0,mañana
30101,2.0,0,0,mañana
30102,4.0,0,0,mañana
30103,1.0,0,0,tarde
30104,-2.0,0,0,mañana
30105,12.0,0,0,mañana
30106,0.0,0,0,mañana
30107,1.0,0,0,tarde
30108,11.0,0,0,mañana
30109,3.0,0,0,mañana
30110,1.0,0,0,mañana
30111,-4.0,0,0,tarde
30112,-1.0,0,0,mañana
30113,8.0,0,0,mañana
30114,-3.0,0,0,mañana
30115,-4.0,0,0,tarde
30116,-1.0,0,0,mañana
30117,4.0,0,0,mañana
30118,-2.0,0,0,mañana
30119,0.0,0,0,tarde
30120,1.0,0,0,mañana
30121,-5.0,0,0,tarde
30122,5.0,0,0,mañana
30123,-3.0,0,0,tarde
30124,6.0,0,0,mañana
30125,-1.0,0,0,tarde
30126,-1.0,0,0,tarde
30127,-2.0,0,0,tarde
30128,-2.0,0,0,tarde
30129,-3.0,0,0,tarde
30130,2.0,0,0,tarde
30131,4.0,0,0,tarde
30132,-4.0,0,0,tarde
30133,16.0,0,1,tarde
30134,-1.0,0,0,tarde
30135,-3.0,0,0,tarde
30136,5.0,0,0,tarde
30137,1.0,0,0,tarde
30138,10.0,0,0,tarde
30139,-2.0,0,0,tarde
30140,13.0,0,0,tarde
30141,9.0,0,0,tarde
30142,16.0,0,1,tarde
30143,8.0,0,0,tarde
30144,13.0,0,0,tarde
30145,12.0,0,0,tarde
30146,3.0,0,0,tarde
30147,0.0,0,0,tarde
30148,15.0,0,0,tarde
30149,-2.0,0,0,tarde
30150,-3.0,0,0,tarde
30151,6.0,0,0,tarde
30152,-1.0,0,0,tarde
30153,1.0,0,0,tarde
30154,0.0,0,0,tarde
30155,35.0,0,1,tarde
30156,-3.0,0,0,tarde
30157,1.0,0,0,tarde
30158,-5.0,0,0,tarde
30159,23.0,0,1,tarde
30160,10.0,0,0,tarde
